"Uniprot_ID","Start_Coverage","End_Coverage"
"Q96SE7",648,792
"Q96SI9",378,461
"Q96SL4",20,177
"Q96ST2",447,548
"Q96SW2",1,442
"Q96T51",627,708
"Q96T58",335,620
"Q96T58",3470,3664
"Q96T60",1,110
"Q96T66",1,252
"Q96T68",1,64
"Q96T88",1,76
"Q96T88",123,367
"Q96T88",408,617
"Q96T88",634,657
"Q96T88",672,793
"Q99062",25,332
"Q99075",72,147
"Q99075",185,208
"Q99081",11,28
"Q99081",177,200
"Q99250",1,2005
"Q99259",90,594
"Q99417",42,94
"Q99418",50,252
"Q99436",1,277
"Q99439",20,152
"Q99447",18,356
"Q99459",1,802
"Q99460",1,953
"Q99467",24,626
"Q99469",288,402
"Q99471",11,137
"Q99490",402,577
"Q99490",674,914
"Q99496",1,116
"Q99496",220,333
"Q99497",1,189
"Q99523",34,756
"Q99523",819,831
"Q99538",18,433
"Q99543",346,432
"Q99543",551,621
"Q99547",1,160
"Q99549",55,116
"Q99551",56,399
"Q99558",308,680
"Q99574",17,410
"Q99575",1,1024
"Q99581",42,141
"Q99584",1,98
"Q99593",1,251
"Q99594",219,435
"Q99598",1,290
"Q99613",326,846
"Q99616",24,98
"Q99619",22,220
"Q99623",188,265
"Q99626",184,256
"Q99627",1,209
"Q99633",60,122
"Q99638",1,270
"Q99638",380,390
"Q99640",75,362
"Q99653",1,195
"Q99661",216,599
"Q99661",709,720
"Q99675",264,318
"Q99683",269,977
"Q99685",1,303
"Q99697",85,144
"Q99700",912,928
"Q99704",152,256
"Q99706",24,218
"Q99707",16,657
"Q99707",924,1265
"Q99708",18,52
"Q99708",641,685
"Q99714",1,261
"Q99717",9,138
"Q99720",1,223
"Q99728",26,140
"Q99728",425,555
"Q99728",566,777
"Q99729",59,144
"Q99731",22,98
"Q99741",70,100
"Q99748",96,197
"Q99757",60,166
"Q99759",1,22
"Q99759",27,126
"Q99784",218,485
"Q99801",132,189
"Q99808",2,456
"Q99814",237,350
"Q99814",523,542
"Q99816",1,145
"Q99816",229,304
"Q99828",1,191
"Q99832",1,543
"Q99835",1,433
"Q99835",441,558
"Q99836",20,117
"Q99836",146,296
"Q99856",216,351
"Q99873",1,371
"Q99895",17,26
"Q99895",30,268
"Q99933",144,334
"Q99952",6,300
"Q99956",201,347
"Q99958",70,172
"Q99959",346,620
"Q99962",1,247
"Q99962",293,352
"Q99963",24,256
"Q99963",285,345
"Q99967",216,269
"Q99972",228,504
"Q99983",21,421
"Q99986",1,396
"Q99988",197,308
"Q9BPU6",1,564
"Q9BPX1",1,270
"Q9BPX3",1,900
"Q9BPX6",97,476
"Q9BPZ2",44,258
"Q9BPZ3",106,127
"Q9BPZ7",141,522
"Q9BQ04",75,153
"Q9BQ15",1,211
"Q9BQ24",107,234
"Q9BQ39",575,659
"Q9BQ48",1,92
"Q9BQ50",1,236
"Q9BQ51",1,123
"Q9BQ65",73,265
"Q9BQ69",91,325
"Q9BQA1",2,342
"Q9BQB4",25,213
"Q9BQC6",1,102
"Q9BQE4",42,42
"Q9BQE4",49,122
"Q9BQE4",182,187
"Q9BQF6",728,1050
"Q9BQG2",111,462
"Q9BQI0",1,150
"Q9BQI5",552,828
"Q9BQP7",21,344
"Q9BQQ3",1,210
"Q9BQS8",1273,1298
"Q9BR01",1,284
"Q9BR61",42,137
"Q9BRA2",1,123
"Q9BRD0",1,619
"Q9BRG1",1,176
"Q9BRJ2",1,306
"Q9BRJ7",6,211
"Q9BRK3",25,292
"Q9BRL6",8,97
"Q9BRQ0",325,387
"Q9BRQ3",1,303
"Q9BRR9",321,440
"Q9BRS2",1,568
"Q9BRS8",70,295
"Q9BRT3",1,115
"Q9BRT9",1,223
"Q9BRV8",5,65
"Q9BRV8",72,121
"Q9BRX2",1,385
"Q9BRX5",1,216
"Q9BRZ2",1,93
"Q9BS18",1,74
"Q9BS26",30,406
"Q9BS40",1,222
"Q9BSB4",1,218
"Q9BSD3",45,64
"Q9BSD7",2,190
"Q9BSE4",9,85
"Q9BSF0",56,79
"Q9BSH5",8,247
"Q9BSI4",2,202
"Q9BSI4",257,276
"Q9BSJ2",1,902
"Q9BSL1",172,241
"Q9BSM1",150,255
"Q9BSQ5",51,239
"Q9BSQ5",283,444
"Q9BSW7",181,314
"Q9BSY4",1,110
"Q9BT23",33,104
"Q9BT30",17,215
"Q9BT73",1,122
"Q9BT78",1,406
"Q9BTC0",265,325
"Q9BTD8",1,480
"Q9BTE1",1,182
"Q9BTE3",152,161
"Q9BTL3",2,45
"Q9BTM1",1,129
"Q9BTP6",55,117
"Q9BTP7",1,215
"Q9BTT0",185,240
"Q9BTU6",76,468
"Q9BTZ2",19,278
"Q9BU02",1,230
"Q9BU19",328,393
"Q9BU19",413,481
"Q9BU89",1,289
"Q9BUB5",37,382
"Q9BUB5",434,451
"Q9BUD6",27,249
"Q9BUF7",113,120
"Q9BUH6",1,204
"Q9BUI4",1,534
"Q9BUK0",1,85
"Q9BUL8",1,212
"Q9BUL9",1,199
"Q9BUN8",239,250
"Q9BUP3",1,242
"Q9BUQ8",1,820
"Q9BUT1",1,245
"Q9BUZ4",102,164
"Q9BUZ4",190,248
"Q9BUZ4",281,470
"Q9BV20",1,369
"Q9BV40",11,74
"Q9BV47",39,211
"Q9BV57",1,179
"Q9BV68",1,40
"Q9BV79",31,373
"Q9BV86",1,223
"Q9BVA1",1,426
"Q9BVA6",102,445
"Q9BVC4",1,326
"Q9BVG8",443,770
"Q9BVI0",4,69
"Q9BVI0",83,150
"Q9BVI0",646,699
"Q9BVJ7",1,150
"Q9BVL2",1,599
"Q9BVM4",1,153
"Q9BVN2",477,666
"Q9BVS4",1,552
"Q9BVS5",144,477
"Q9BW19",307,663
"Q9BW27",1,656
"Q9BW30",1,176
"Q9BW61",1,102
"Q9BW62",184,490
"Q9BW85",1,323
"Q9BW91",59,350
"Q9BWD1",1,397
"Q9BWF2",459,469
"Q9BWF3",1,77
"Q9BWJ5",1,86
"Q9BWK5",6,21
"Q9BWP8",116,270
"Q9BWS9",1,393
"Q9BWT3",1,508
"Q9BWU0",149,276
"Q9BWV1",710,817
"Q9BX59",22,410
"Q9BX63",985,998
"Q9BX63",1129,1138
"Q9BX66",791,930
"Q9BX66",1228,1292
"Q9BX68",26,163
"Q9BX70",361,525
"Q9BXB1",26,527
"Q9BXB4",59,165
"Q9BXD5",1,320
"Q9BXF3",424,538
"Q9BXH1",127,154
"Q9BXJ0",103,243
"Q9BXJ7",20,357
"Q9BXJ9",1,866
"Q9BXL7",18,116
"Q9BXM0",14,104
"Q9BXP5",147,270
"Q9BXP5",409,764
"Q9BXP5",832,876
"Q9BXR0",11,403
"Q9BXR5",622,776
"Q9BXS1",1,227
"Q9BXT4",460,679
"Q9BXT8",949,1026
"Q9BXU0",49,123
"Q9BXV9",1,100
"Q9BXW4",1,126
"Q9BXW6",5,152
"Q9BXW6",524,950
"Q9BY11",1,325
"Q9BY32",1,194
"Q9BY41",1,377
"Q9BY43",205,222
"Q9BY49",1,303
"Q9BY66",79,171
"Q9BY66",306,384
"Q9BY67",45,144
"Q9BY67",400,411
"Q9BY76",184,406
"Q9BY84",5,150
"Q9BY84",156,301
"Q9BYB0",471,530
"Q9BYC5",68,575
"Q9BYC8",1,188
"Q9BYC9",1,149
"Q9BYD1",1,178
"Q9BYD2",1,267
"Q9BYD3",1,311
"Q9BYE7",124,182
"Q9BYE9",21,237
"Q9BYF1",1,805
"Q9BYG3",226,269
"Q9BYH1",745,802
"Q9BYI3",2,308
"Q9BYJ4",8,79
"Q9BYJ9",361,559
"Q9BYM8",37,139
"Q9BYM8",194,232
"Q9BYN0",17,137
"Q9BYN8",1,205
"Q9BYP7",123,500
"Q9BYP7",537,547
"Q9BYT8",38,704
"Q9BYV2",122,168
"Q9BYV9",9,129
"Q9BYW2",1433,1711
"Q9BYW2",2377,2430
"Q9BYW2",2457,2564
"Q9BYX2",46,151
"Q9BYX4",277,1025
"Q9BYZ8",29,158
"Q9BZ11",204,409
"Q9BZ23",205,568
"Q9BZ29",165,301
"Q9BZ29",1605,2069
"Q9BZ95",152,163
"Q9BZ95",247,398
"Q9BZ95",593,605
"Q9BZ95",953,1285
"Q9BZ95",1310,1413
"Q9BZB8",206,213
"Q9BZB8",294,566
"Q9BZC1",48,141
"Q9BZC1",143,235
"Q9BZD4",1,169
"Q9BZE1",1,423
"Q9BZE9",317,553
"Q9BZF1",149,265
"Q9BZI7",50,140
"Q9BZI7",424,483
"Q9BZJ0",1,848
"Q9BZK7",134,514
"Q9BZL1",1,73
"Q9BZL6",397,509
"Q9BZL6",526,534
"Q9BZM4",30,207
"Q9BZP6",21,408
"Q9BZR6",26,311
"Q9BZS1",336,417
"Q9BZV1",150,264
"Q9BZX2",1,261
"Q9BZY9",1,66
"Q9BZZ5",1,499
"Q9C000",1,93
"Q9C000",790,990
"Q9C000",1371,1467
"Q9C004",46,58
"Q9C005",1,99
"Q9C026",439,534
"Q9C035",1,78
"Q9C035",86,131
"Q9C086",1,356
"Q9C0A0",1301,1308
"Q9C0B1",32,505
"Q9C0C4",731,755
"Q9C0E4",238,341
"Q9C0E4",446,544
"Q9C0J8",1,572
"Q9GZL7",1,87
"Q9GZL7",90,422
"Q9GZM8",58,168
"Q9GZN1",1,396
"Q9GZN7",1,287
"Q9GZQ8",1,125
"Q9GZS3",1,305
"Q9GZT4",1,340
"Q9GZT6",43,126
"Q9GZT9",180,426
"Q9GZU1",1,580
"Q9GZU2",40,130
"Q9GZU7",77,261
"Q9GZV5",86,95
"Q9GZV9",25,204
"Q9GZX6",29,179
"Q9GZX7",5,183
"Q9GZY6",133,143
"Q9GZZ1",1,169
"Q9GZZ9",36,348
"Q9GZZ9",350,350
"Q9H008",1,270
"Q9H040",26,214
"Q9H040",321,336
"Q9H063",1,205
"Q9H074",123,144
"Q9H074",157,373
"Q9H081",1,205
"Q9H095",376,435
"Q9H0B6",217,480
"Q9H0E2",1,53
"Q9H0E2",229,274
"Q9H0F5",439,515
"Q9H0F6",1,127
"Q9H0F6",206,309
"Q9H0F7",16,186
"Q9H0H5",284,339
"Q9H0H5",346,546
"Q9H0J9",489,684
"Q9H0M0",379,922
"Q9H0M4",246,307
"Q9H0N5",28,130
"Q9H0P0",61,336
"Q9H0R4",1,259
"Q9H0R8",1,117
"Q9H0S4",5,230
"Q9H0U3",1,335
"Q9H0U4",1,201
"Q9H0U6",1,180
"Q9H0W5",494,510
"Q9H0W7",1,86
"Q9H0W8",1,520
"Q9H0W9",2,315
"Q9H0Z9",24,126
"Q9H147",56,147
"Q9H147",197,316
"Q9H161",209,280
"Q9H165",2,16
"Q9H165",731,835
"Q9H169",49,189
"Q9H171",6,74
"Q9H171",96,166
"Q9H1A4",1,1944
"Q9H1B7",705,784
"Q9H1D0",41,765
"Q9H1D9",61,155
"Q9H1E1",29,156
"Q9H1I8",463,525
"Q9H1J1",70,155
"Q9H1K0",440,503
"Q9H1K0",728,784
"Q9H1K1",34,167
"Q9H1P3",49,480
"Q9H1R2",1,146
"Q9H1R3",566,591
"Q9H1Y0",1,275
"Q9H211",1,546
"Q9H221",2,673
"Q9H222",1,651
"Q9H227",1,469
"Q9H244",2,342
"Q9H251",557,886
"Q9H251",1307,1523
"Q9H251",2169,2505
"Q9H251",3183,3200
"Q9H251",3212,3227
"Q9H251",3347,3354
"Q9H257",1,152
"Q9H269",642,736
"Q9H299",1,93
"Q9H2B2",154,278
"Q9H2C0",1,254
"Q9H2F5",644,671
"Q9H2G2",12,320
"Q9H2H0",133,180
"Q9H2H8",1,161
"Q9H2K0",32,278
"Q9H2K2",484,655
"Q9H2K2",867,1166
"Q9H2K8",1,316
"Q9H2S1",394,486
"Q9H2S9",155,216
"Q9H2U1",53,81
"Q9H2W6",1,279
"Q9H2X3",101,399
"Q9H2X6",177,547
"Q9H334",462,548
"Q9H347",12,104
"Q9H347",615,655
"Q9H361",535,631
"Q9H3D4",47,73
"Q9H3D4",153,388
"Q9H3D4",397,455
"Q9H3D4",540,622
"Q9H3E2",506,628
"Q9H3F6",26,135
"Q9H3H3",42,292
"Q9H3H5",1,408
"Q9H3L0",108,296
"Q9H3M7",2,317
"Q9H3M7",327,338
"Q9H3M7",371,382
"Q9H3M9",1,190
"Q9H3N1",30,142
"Q9H3P2",1,528
"Q9H3P7",241,308
"Q9H3P7",364,528
"Q9H3R0",1,350
"Q9H3R0",875,995
"Q9H3S4",15,243
"Q9H3S7",1,713
"Q9H3U1",1,135
"Q9H3Z4",1,100
"Q9H410",67,356
"Q9H444",23,97
"Q9H444",121,224
"Q9H446",1,121
"Q9H461",28,150
"Q9H477",1,322
"Q9H488",24,384
"Q9H492",1,121
"Q9H4A3",206,483
"Q9H4A3",1247,1269
"Q9H4A6",52,298
"Q9H4B4",52,332
"Q9H4B6",291,383
"Q9H4G4",1,154
"Q9H4H8",384,394
"Q9H4H8",434,446
"Q9H4I2",494,556
"Q9H4I2",612,674
"Q9H4I9",1,107
"Q9H4L7",95,347
"Q9H4M3",1,255
"Q9H4M7",45,167
"Q9H4M9",401,534
"Q9H4P4",193,317
"Q9H4Q4",60,229
"Q9H4T2",225,288
"Q9H4W6",261,415
"Q9H4Y5",1,239
"Q9H4Z3",40,86
"Q9H4Z3",174,672
"Q9H5I1",112,410
"Q9H5P4",81,167
"Q9H5Q4",21,396
"Q9H5U6",24,464
"Q9H5X1",28,160
"Q9H611",200,641
"Q9H633",1,154
"Q9H668",19,184
"Q9H668",191,368
"Q9H694",47,130
"Q9H694",870,939
"Q9H6E5",53,874
"Q9H6I2",68,136
"Q9H6P5",1,420
"Q9H6Q3",29,193
"Q9H6S0",1286,1426
"Q9H6S1",33,75
"Q9H6S1",215,255
"Q9H6S3",495,549
"Q9H6S3",612,697
"Q9H6T3",1,665
"Q9H6W3",167,641
"Q9H6X2",38,220
"Q9H6Y5",119,209
"Q9H6Z4",99,128
"Q9H6Z4",380,522
"Q9H706",801,871
"Q9H777",3,363
"Q9H792",1272,1743
"Q9H7B4",1,428
"Q9H7C9",2,122
"Q9H7E2",1,68
"Q9H7E2",194,243
"Q9H7E2",540,615
"Q9H7M9",32,194
"Q9H7P6",47,192
"Q9H7X0",1,242
"Q9H7Z3",163,266
"Q9H7Z6",128,149
"Q9H7Z6",170,458
"Q9H814",223,323
"Q9H816",1,335
"Q9H816",495,530
"Q9H832",1,354
"Q9H840",47,131
"Q9H867",7,229
"Q9H875",1,184
"Q9H8M2",134,250
"Q9H8M5",429,722
"Q9H8M5",768,822
"Q9H8S9",1,216
"Q9H8U3",146,200
"Q9H8V3",45,865
"Q9H8W5",396,501
"Q9H8Y8",1,208
"Q9H900",1,591
"Q9H981",34,624
"Q9H999",10,370
"Q9H9A7",1,219
"Q9H9A7",473,625
"Q9H9B1",672,1266
"Q9H9E1",142,313
"Q9H9E3",525,785
"Q9H9F9",1,607
"Q9H9G7",1,860
"Q9H9J2",1,332
"Q9H9L4",406,417
"Q9H9Q2",1,215
"Q9H9Q4",1,233
"Q9H9Q4",281,299
"Q9H9S0",75,162
"Q9H9S4",5,337
"Q9H9S5",45,495
"Q9H9Z2",31,187
"Q9HA47",21,243
"Q9HA72",1,323
"Q9HAB8",1,311
"Q9HAJ7",25,92
"Q9HAN9",1,279
"Q9HAP6",93,172
"Q9HAQ2",1,340
"Q9HAR2",132,392
"Q9HAT8",7,289
"Q9HAU0",157,271
"Q9HAU4",10,140
"Q9HAU4",250,333
"Q9HAU4",369,748
"Q9HAU5",121,757
"Q9HAU5",768,1015
"Q9HAU5",1105,1198
"Q9HAV4",1,1204
"Q9HAW0",62,419
"Q9HAZ1",146,480
"Q9HAZ2",1,12
"Q9HAZ2",54,226
"Q9HB20",1,100
"Q9HB21",181,303
"Q9HB71",1,47
"Q9HB71",58,176
"Q9HB75",778,883
"Q9HB90",1,399
"Q9HB96",273,536
"Q9HBA0",148,397
"Q9HBD1",87,404
"Q9HBE1",286,338
"Q9HBE1",350,445
"Q9HBE4",30,162
"Q9HBE5",20,232
"Q9HBH1",64,243
"Q9HBH9",72,385
"Q9HBI1",235,364
"Q9HBL8",1,299
"Q9HBM1",118,224
"Q9HBU1",133,199
"Q9HBW1",1,444
"Q9HBX9",23,63
"Q9HC16",189,384
"Q9HC35",6,64
"Q9HC38",1,287
"Q9HC52",7,61
"Q9HC52",327,349
"Q9HC56",246,352
"Q9HC62",363,589
"Q9HC73",1,221
"Q9HC77",311,422
"Q9HCB6",29,186
"Q9HCB6",191,434
"Q9HCD5",197,313
"Q9HCD5",338,354
"Q9HCE5",1,456
"Q9HCE7",13,140
"Q9HCE7",235,267
"Q9HCE7",305,340
"Q9HCG8",1,908
"Q9HCH5",10,62
"Q9HCI7",1,116
"Q9HCJ0",927,998
"Q9HCJ0",1380,1401
"Q9HCJ2",44,444
"Q9HCJ3",71,145
"Q9HCJ6",41,387
"Q9HCK4",22,859
"Q9HCK5",1,861
"Q9HCK8",2276,2372
"Q9HCM2",1488,1603
"Q9HCM9",19,69
"Q9HCM9",104,143
"Q9HCN6",21,206
"Q9HCP0",43,352
"Q9HCS7",1,855
"Q9HCU5",1,389
"Q9HCU8",1,107
"Q9HCU9",51,98
"Q9HCY8",1,104
"Q9HD15",105,236
"Q9HD26",277,371
"Q9HD33",1,250
"Q9HD34",1,91
"Q9HD36",12,177
"Q9HD40",1,501
"Q9HD42",180,196
"Q9HD47",1,186
"Q9HD67",1,793
"Q9HD67",883,933
"Q9HD67",1486,2058
"Q9NNX6",249,404
"Q9NP55",19,256
"Q9NP58",558,842
"Q9NP61",1,136
"Q9NP64",1,106
"Q9NP71",168,176
"Q9NP72",1,182
"Q9NP77",1,194
"Q9NP79",1,183
"Q9NP84",28,80
"Q9NP87",2,494
"Q9NP90",2,180
"Q9NP92",1,439
"Q9NP95",1,211
"Q9NP97",1,96
"Q9NP99",17,139
"Q9NPA0",4,12
"Q9NPA8",1,101
"Q9NPB1",32,228
"Q9NPB6",14,95
"Q9NPB8",3,120
"Q9NPC2",368,374
"Q9NPC7",4,117
"Q9NPD3",1,245
"Q9NPD8",1,197
"Q9NPF0",53,171
"Q9NPF4",1,335
"Q9NPF5",121,212
"Q9NPF7",1,189
"Q9NPG2",1,151
"Q9NPG3",122,148
"Q9NPH0",33,428
"Q9NPH3",21,367
"Q9NPI1",128,239
"Q9NPI6",1,130
"Q9NPI6",539,582
"Q9NPI8",156,357
"Q9NPJ3",1,140
"Q9NPJ4",1,121
"Q9NPP4",1,96
"Q9NPZ5",78,323
"Q9NQ38",23,77
"Q9NQ38",220,288
"Q9NQ38",356,423
"Q9NQ38",989,1064
"Q9NQ50",1,206
"Q9NQ69",267,334
"Q9NQ75",14,71
"Q9NQ88",2,270
"Q9NQ94",223,308
"Q9NQA5",655,725
"Q9NQB0",1,54
"Q9NQC3",1055,1114
"Q9NQC7",125,206
"Q9NQC7",228,304
"Q9NQC7",460,550
"Q9NQC7",583,956
"Q9NQG5",2,135
"Q9NQG5",172,326
"Q9NQG6",119,463
"Q9NQH7",54,507
"Q9NQL2",59,239
"Q9NQP4",19,122
"Q9NQR1",194,393
"Q9NQS3",58,359
"Q9NQS7",1,55
"Q9NQS7",835,903
"Q9NQT4",1,235
"Q9NQT5",1,275
"Q9NQT8",4,351
"Q9NQT8",440,545
"Q9NQT8",1685,1771
"Q9NQU5",11,45
"Q9NQU5",383,681
"Q9NQV5",79,314
"Q9NQV6",188,339
"Q9NQV7",195,415
"Q9NQV7",717,858
"Q9NQW6",712,1124
"Q9NQW7",1,623
"Q9NQX3",1,181
"Q9NQX4",1,755
"Q9NQX4",1319,1742
"Q9NR09",4498,4820
"Q9NR12",1,84
"Q9NR21",22,110
"Q9NR22",61,394
"Q9NR28",56,239
"Q9NR30",616,710
"Q9NR31",10,198
"Q9NR45",294,359
"Q9NR48",2026,2293
"Q9NR48",2438,2561
"Q9NR50",1,452
"Q9NR56",1,92
"Q9NR56",173,255
"Q9NR61",27,325
"Q9NR71",99,780
"Q9NR80",143,632
"Q9NR82",361,398
"Q9NR82",401,545
"Q9NR97",27,827
"Q9NRA8",199,239
"Q9NRA8",954,985
"Q9NRC8",2,73
"Q9NRC8",269,279
"Q9NRD5",1,105
"Q9NRF2",519,628
"Q9NRF8",1,586
"Q9NRG1",1,225
"Q9NRG4",1,433
"Q9NRG7",1,291
"Q9NRH2",1,356
"Q9NRI5",193,207
"Q9NRJ3",20,127
"Q9NRK6",1,738
"Q9NRL2",1425,1538
"Q9NRM7",68,99
"Q9NRN7",14,309
"Q9NRN9",1,209
"Q9NRP0",1,149
"Q9NRQ2",271,283
"Q9NRR4",411,1365
"Q9NRR6",275,623
"Q9NRS6",1,126
"Q9NRW1",13,174
"Q9NRW3",1,190
"Q9NRW4",1,163
"Q9NRX1",1,252
"Q9NRX2",1,175
"Q9NRX4",1,125
"Q9NRY2",1,104
"Q9NRY4",13,249
"Q9NRY4",267,331
"Q9NRY4",1212,1439
"Q9NS18",41,164
"Q9NS23",135,146
"Q9NS28",75,223
"Q9NS87",19,375
"Q9NS91",1,99
"Q9NS91",198,240
"Q9NS91",340,366
"Q9NSA1",186,209
"Q9NSA3",1,81
"Q9NSC5",2,118
"Q9NSC5",287,361
"Q9NSD9",1,589
"Q9NSI6",1310,1430
"Q9NSI8",151,224
"Q9NSP4",1,171
"Q9NSV4",1179,1193
"Q9NSY1",38,345
"Q9NSY2",6,213
"Q9NT62",140,170
"Q9NT68",846,2774
"Q9NTG7",116,399
"Q9NTI5",21,1120
"Q9NTJ3",566,809
"Q9NTK5",1,396
"Q9NTM9",1,273
"Q9NTW7",174,254
"Q9NTW7",493,548
"Q9NTX7",27,84
"Q9NTX7",100,184
"Q9NTX7",191,203
"Q9NTZ6",295,390
"Q9NTZ6",412,522
"Q9NTZ6",536,636
"Q9NTZ6",848,929
"Q9NU19",178,505
"Q9NUB1",638,649
"Q9NUI1",2,278
"Q9NUN7",2,244
"Q9NUP9",3,64
"Q9NUT2",110,714
"Q9NUU6",87,356
"Q9NUV9",20,240
"Q9NUW8",148,608
"Q9NUX5",1,299
"Q9NUX5",330,634
"Q9NUY8",577,699
"Q9NV23",1,265
"Q9NV31",109,166
"Q9NV35",1,164
"Q9NV56",69,119
"Q9NV88",581,658
"Q9NV96",1,361
"Q9NVD7",242,372
"Q9NVH0",76,295
"Q9NVJ2",18,184
"Q9NVM6",168,254
"Q9NVP1",149,387
"Q9NVP2",1,158
"Q9NVQ4",1,179
"Q9NVR0",67,340
"Q9NVS2",1,196
"Q9NVS9",1,261
"Q9NVV4",44,538
"Q9NVV9",1,82
"Q9NVX7",142,239
"Q9NW15",1,660
"Q9NW38",109,375
"Q9NW64",1,420
"Q9NWB1",109,208
"Q9NWM3",37,90
"Q9NWM8",19,211
"Q9NWS0",51,174
"Q9NWS0",199,290
"Q9NWT6",1,349
"Q9NWT8",1,199
"Q9NWU1",38,459
"Q9NWU5",1,206
"Q9NWV4",1,160
"Q9NWV8",1,329
"Q9NWW6",1,199
"Q9NWW9",1,129
"Q9NWX6",30,298
"Q9NWZ3",4,106
"Q9NWZ3",154,460
"Q9NX01",1,149
"Q9NX07",1,86
"Q9NX07",94,184
"Q9NX09",89,226
"Q9NX14",54,150
"Q9NX20",1,251
"Q9NX46",1,363
"Q9NX55",1,129
"Q9NX74",1,333
"Q9NX74",338,450
"Q9NXA8",33,302
"Q9NXE8",1,425
"Q9NXG2",170,254
"Q9NXN4",1,228
"Q9NXR7",1,383
"Q9NXR8",362,418
"Q9NXS2",53,382
"Q9NXV2",34,234
"Q9NXW2",110,174
"Q9NY25",70,187
"Q9NY33",1,726
"Q9NY56",16,170
"Q9NY59",117,651
"Q9NY61",539,547
"Q9NY72",25,145
"Q9NYA1",1,364
"Q9NYB0",89,106
"Q9NYB0",132,190
"Q9NYB0",303,399
"Q9NYB9",1,513
"Q9NYG5",1,84
"Q9NYG8",1,274
"Q9NYJ8",7,68
"Q9NYJ8",662,693
"Q9NYK5",1,338
"Q9NYL2",5,309
"Q9NYN1",18,186
"Q9NYT0",238,353
"Q9NYV4",714,1063
"Q9NYY1",25,176
"Q9NYY3",57,360
"Q9NYY3",451,685
"Q9NYZ3",634,707
"Q9NYZ4",17,155
"Q9NZ01",1,81
"Q9NZ08",1,941
"Q9NZ09",261,280
"Q9NZ09",381,502
"Q9NZ42",1,101
"Q9NZ45",32,108
"Q9NZ52",1,166
"Q9NZ52",208,319
"Q9NZ52",571,723
"Q9NZ56",1694,1722
"Q9NZC2",19,174
"Q9NZC7",51,101
"Q9NZC9",5,30
"Q9NZD2",1,209
"Q9NZD4",1,102
"Q9NZE8",1,188
"Q9NZH6",46,218
"Q9NZH8",18,169
"Q9NZI2",1,227
"Q9NZI5",248,485
"Q9NZI8",194,369
"Q9NZI8",404,566
"Q9NZJ0",704,717
"Q9NZJ4",2,85
"Q9NZJ4",89,336
"Q9NZJ4",4306,4380
"Q9NZJ4",4440,4579
"Q9NZJ5",95,420
"Q9NZJ5",575,1094
"Q9NZJ9",1,180
"Q9NZK5",29,511
"Q9NZK7",20,142
"Q9NZL3",171,539
"Q9NZL3",563,595
"Q9NZL3",647,707
"Q9NZL4",84,359
"Q9NZL9",19,334
"Q9NZM1",1,127
"Q9NZM1",923,1040
"Q9NZM3",762,842
"Q9NZM3",898,958
"Q9NZM3",983,1038
"Q9NZM3",1056,1692
"Q9NZN1",27,349
"Q9NZN1",403,561
"Q9NZN5",67,151
"Q9NZN5",766,1138
"Q9NZN8",344,540
"Q9NZN9",2,161
"Q9NZN9",171,316
"Q9NZQ0",197,273
"Q9NZQ3",269,722
"Q9NZQ7",2,239
"Q9NZT1",76,146
"Q9NZU0",29,357
"Q9NZU7",219,370
"Q9NZV6",10,112
"Q9NZZ3",139,219
"Q9P000",1,198
"Q9P013",1,229
"Q9P015",1,296
"Q9P016",1,225
"Q9P0J0",7,144
"Q9P0J6",1,103
"Q9P0K1",233,736
"Q9P0L0",11,135
"Q9P0L2",45,795
"Q9P0L9",1,805
"Q9P0M2",76,326
"Q9P0M6",177,372
"Q9P0M9",1,148
"Q9P0N9",1,293
"Q9P0R6",1,139
"Q9P0S9",1,112
"Q9P0U3",415,644
"Q9P0U4",161,222
"Q9P104",133,232
"Q9P107",80,357
"Q9P121",34,322
"Q9P126",96,221
"Q9P1F3",1,81
"Q9P1W8",29,347
"Q9P1W9",1,311
"Q9P202",137,224
"Q9P202",263,378
"Q9P202",815,904
"Q9P212",2006,2114
"Q9P212",2131,2246
"Q9P218",368,651
"Q9P218",741,832
"Q9P232",893,996
"Q9P243",269,381
"Q9P243",402,430
"Q9P243",768,826
"Q9P243",828,857
"Q9P243",878,963
"Q9P246",62,205
"Q9P258",89,522
"Q9P270",574,581
"Q9P278",1,1114
"Q9P286",425,719
"Q9P289",1,300
"Q9P289",314,416
"Q9P298",1,99
"Q9P2D1",2557,2622
"Q9P2D1",2631,2715
"Q9P2F6",351,551
"Q9P2H5",423,944
"Q9P2I0",1,782
"Q9P2J2",624,718
"Q9P2J5",258,509
"Q9P2K3",1,495
"Q9P2K8",577,1013
"Q9P2M4",372,687
"Q9P2P5",43,162
"Q9P2R6",392,441
"Q9P2R7",52,463
"Q9P2T1",1,348
"Q9P2W7",82,334
"Q9UBB5",143,220
"Q9UBB5",360,393
"Q9UBC3",206,355
"Q9UBD5",1,711
"Q9UBD6",2,479
"Q9UBE0",1,346
"Q9UBF6",40,113
"Q9UBF8",1,68
"Q9UBF8",121,799
"Q9UBF9",249,449
"Q9UBG0",31,511
"Q9UBH0",2,138
"Q9UBH0",148,155
"Q9UBH6",1,207
"Q9UBK2",136,154
"Q9UBK2",198,219
"Q9UBK8",165,698
"Q9UBL3",95,628
"Q9UBN7",479,835
"Q9UBN7",1108,1215
"Q9UBP0",87,616
